"motusRecvID","recvProjectID","receiverID","recvDeployID","port","antennaType","bearing","magneticBearing","trueBearing","tilt","polBearing","polTilt","heightMeters","filter","cableLengthMeters","cableType","mountDistanceMeters","mountBearing","details","elevationAngle","polarization1","polarization2","deploymentStatus","dongle_type","frequency"
"4669","458","CTT-140682CCEB52","8239","L2","yagi-9","65.0","65.0","77.16428","","","","8.4","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4669","458","CTT-140682CCEB52","8239","L4","yagi-9","309.0","309.0","321.16428","","","","7.5","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4670","1","SG-333DRPI3D8CE","8244","1","custom-6","90.0","90.0","80.34367","","","","","","","","","","","","","","active","CTT Motus Adapter v1","434.00"
"4670","1","SG-333DRPI3D8CE","8244","2","custom-6","270.0","270.0","260.34366","","","","","","","","","","","","","","active","CTT Motus Adapter v1","434.00"
"4670","1","SG-333DRPI3D8CE","8244","3","yagi-9-maple","110.0","110.0","100.34367","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4670","1","SG-333DRPI3D8CE","8244","4","yagi-9-maple","250.0","250.0","240.34367","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4672","1","SG-548ARPI320B7","8246","1","yagi-9-laird","0.0","0.0","349.9685","","","","6.0","","","","","","","","","","active","Funcube; Unconfirmed","166.38"
"4672","1","SG-548ARPI320B7","8246","2","yagi-9-laird","260.0","260.0","249.96852","","","","5.8","","","","","","","","","","active","Funcube; Unconfirmed","166.38"
"4672","1","SG-548ARPI320B7","8246","3","yagi-9-laird","115.0","115.0","104.96852","","","","5.6","","","","","","","","","","active","Funcube; Unconfirmed","166.38"
"4673","57","CTT-73742BC07253","8240","1","yagi-9-laird","280.0","280.0","270.86914","","","","5.0","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4673","57","CTT-73742BC07253","8240","2","yagi-9-laird","90.0","90.0","80.869125","","","","4.0","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4673","57","CTT-73742BC07253","8240","L1","yagi-6","280.0","280.0","","","","","3.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4673","57","CTT-73742BC07253","8240","L2","yagi-6","90.0","90.0","","","","","3.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4674","387","CTT-1BA107A247B7","8243","1","yagi-9-maple","6.0","6.0","4.4342723","","","","4.0","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4674","387","CTT-1BA107A247B7","8243","2","yagi-9-maple","90.0","90.0","88.43427","","","","6.0","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4674","387","CTT-1BA107A247B7","8243","3","yagi-9-maple","282.0","282.0","280.43427","","","","9.0","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4674","387","CTT-1BA107A247B7","8243","4","yagi-9-maple","160.0","160.0","158.43427","","","","10.0","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4674","387","CTT-1BA107A247B7","8243","L1","yagi-6","165.0","165.0","","","","","5.5","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4674","387","CTT-1BA107A247B7","8243","L2","yagi-6","6.0","6.0","","","","","5.5","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4674","387","CTT-1BA107A247B7","8243","L3","yagi-6","282.0","282.0","","","","","5.5","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4674","387","CTT-1BA107A247B7","8243","L4","yagi-6","90.0","90.0","","","","","5.5","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4676","370","CTT-38BEA219259E","8263","2","yagi-6","270.0","270.0","264.7284","","","","18.0","","","","","","","0.0","","","terminated","Funcube Pro","434.00"
"4676","370","CTT-38BEA219259E","8263","4","yagi-9-laird","270.0","270.0","264.7284","","","","18.0","","","","","","","0.0","","","terminated","Integrated (CTT SensorStation)","166.38"
"4676","370","CTT-38BEA219259E","8263","5","yagi-9-laird","90.0","90.0","84.72841","","","","18.0","","","","","","","0.0","","","terminated","Funcube Pro","166.38"
"4676","370","CTT-38BEA219259E","8263","L1","monopole","270.0","270.0","","","","","18.0","","","","","","","90.0","","","terminated","Integrated (CTT SensorStation)","434.00"
"4676","370","CTT-38BEA219259E","8263","L3","yagi-6","90.0","90.0","","","","","","","","","","","","","","","terminated","Integrated (CTT SensorStation)","434.00"
"4676","370","CTT-38BEA219259E","8379","2","yagi-9-laird","270.0","270.0","264.70596","","","","18.0","","","","","","","","","","active","Funcube Pro","166.38"
"4676","370","CTT-38BEA219259E","8379","5","yagi-9-laird","90.0","90.0","84.70597","","","","18.0","","","","","","","","","","active","Funcube Pro","166.38"
"4676","370","CTT-38BEA219259E","8379","L1","monopole","270.0","270.0","264.70596","","","","18.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4676","370","CTT-38BEA219259E","8379","L3","yagi-6","90.0","90.0","84.70597","","","","18.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4676","370","CTT-38BEA219259E","8379","L4","yagi-6","270.0","270.0","264.70596","","","","18.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4677","1","SG-E9C2RPI316CA","8247","1","yagi-9-laird","320.0","320.0","310.2264","","","","6.0","","","","","","","","","","active","Funcube Pro","166.38"
"4677","1","SG-E9C2RPI316CA","8247","2","yagi-9-laird","225.0","225.0","215.22641","","","","5.6","","","","","","","","","","active","Funcube Pro","166.38"
"4677","1","SG-E9C2RPI316CA","8247","3","yagi-9-laird","90.0","90.0","80.22641","","","","5.2","","","","","","","","","","active","Funcube Pro","166.38"
"4678","48","CTT-DA8148630204","8262","1","yagi-3","105.0","105.0","","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4678","48","CTT-DA8148630204","8262","2","yagi-5","270.0","270.0","","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4678","48","CTT-DA8148630204","8262","3","yagi-5","45.0","45.0","","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4679","369","CTT-CC8B777DC94B","8252","1","yagi-5","208.0","208.0","211.56686","","","","4.7","","","","","","","0.0","0.0","0.0","terminated","Funcube Pro Plus","166.38"
"4679","369","CTT-CC8B777DC94B","8252","2","yagi-5","118.0","118.0","121.56687","","","","5.0","","","","","","","0.0","0.0","0.0","terminated","Funcube Pro Plus","166.38"
"4679","369","CTT-CC8B777DC94B","8252","3","yagi-9-laird","298.0","298.0","301.56686","","","","7.3","","","","","","","0.0","0.0","0.0","terminated","Funcube Pro Plus","166.38"
"4679","369","CTT-CC8B777DC94B","8252","4","yagi-9-laird","28.0","28.0","31.566868","","","","6.8","","","","","","","0.0","0.0","0.0","terminated","Funcube Pro Plus","166.38"
"4679","369","CTT-CC8B777DC94B","8252","L1","yagi-6","90.0","90.0","93.56687","","","","6.0","","","","","","","0.0","90.0","0.0","terminated","Integrated (CTT SensorStation)","434.00"
"4679","369","CTT-CC8B777DC94B","8252","L2","yagi-6","320.0","320.0","323.56686","","","","5.6","","","","","","","0.0","90.0","0.0","terminated","Integrated (CTT SensorStation)","434.00"
"4680","281","CTT-E7131E3FA8D3","8253","1","yagi-9-maple","0.0","0.0","","","","","12.2","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4680","281","CTT-E7131E3FA8D3","8253","2","yagi-9-maple","120.0","120.0","","","","","11.6","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4680","281","CTT-E7131E3FA8D3","8253","3","yagi-9-maple","240.0","240.0","","","","","11.0","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4680","281","CTT-E7131E3FA8D3","8253","L1","yagi-6","0.0","0.0","","","","","12.5","","","","","","","","","90.0","active","Integrated (CTT SensorStation)","434.00"
"4680","281","CTT-E7131E3FA8D3","8253","L2","yagi-6","120.0","120.0","","","","","12.5","","","","","","","","","90.0","active","Integrated (CTT SensorStation)","434.00"
"4680","281","CTT-E7131E3FA8D3","8253","L3","yagi-6","240.0","240.0","","","","","12.5","","","","","","","","","90.0","active","Integrated (CTT SensorStation)","434.00"
"4681","459","CTT-D0699F1E048E","8256","1","yagi-9-maple","195.0","195.0","190.58058","","","","4.0","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4681","459","CTT-D0699F1E048E","8256","2","yagi-9-maple","105.0","105.0","100.580574","","","","4.0","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4681","459","CTT-D0699F1E048E","8256","3","yagi-5","15.0","15.0","10.580575","","","","3.0","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4681","459","CTT-D0699F1E048E","8256","4","yagi-5","285.0","285.0","280.58057","","","","3.0","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4681","459","CTT-D0699F1E048E","8256","L1","yagi-6","195.0","195.0","190.58058","","","","3.8","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4681","459","CTT-D0699F1E048E","8256","L2","yagi-6","15.0","15.0","10.580575","","","","3.8","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4681","459","CTT-D0699F1E048E","8256","L3","yagi-6","105.0","105.0","100.580574","","","","3.7","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4681","459","CTT-D0699F1E048E","8256","L4","yagi-6","285.0","285.0","280.58057","","","","3.7","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4682","4","SG-DCFBRPI3ACA3","8257","1","custom-9","110.67772","110.67772","100.0","","","","9.1","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4682","4","SG-DCFBRPI3ACA3","8257","2","custom-9","290.6777","290.6777","280.0","","","","12.2","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4682","4","SG-DCFBRPI3ACA3","8257","3","yagi-8","110.67772","110.67772","100.0","","","","15.2","","","","","","","0.0","","","active","CTT Motus Adapter v2","434.00"
"4682","4","SG-DCFBRPI3ACA3","8257","4","yagi-8","290.6777","290.6777","280.0","","","","13.0","","","","","","","0.0","","","active","CTT Motus Adapter v2","434.00"
"4683","357","CTT-282B15D4E1A3","8264","L1","monopole","","","","","","","5.0","","","","","","","","","","terminated","Integrated (CTT SensorStation)","434.00"
"4683","357","CTT-282B15D4E1A3","8422","1","yagi-6","315.0","315.0","325.33224","","","","4.4","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"4683","357","CTT-282B15D4E1A3","8422","2","yagi-6","225.0","225.0","235.33224","","","","2.2","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"4683","357","CTT-282B15D4E1A3","8422","L1","yagi-6","45.0","45.0","55.332245","","","","3.9","","","","","","","","","","terminated","Integrated (CTT SensorStation)","434.00"
"4683","357","CTT-282B15D4E1A3","8422","L2","yagi-6","135.0","135.0","145.33224","","","","3.7","","","","","","","","","","terminated","Integrated (CTT SensorStation)","434.00"
"4683","357","CTT-282B15D4E1A3","8422","L3","yagi-6","225.0","225.0","235.33224","","","","3.5","","","","","","","","","","terminated","Integrated (CTT SensorStation)","434.00"
"4683","357","CTT-282B15D4E1A3","8422","L4","yagi-6","315.0","315.0","325.33224","","","","3.3","","","","","","","","","","terminated","Integrated (CTT SensorStation)","434.00"
"4684","357","CTT-95EFD9341EE2","8265","L1","monopole","","","","","","","5.0","","","","","","","","","","terminated","Integrated (CTT SensorStation)","434.00"
"4684","357","CTT-95EFD9341EE2","8397","6","yagi-6","270.0","270.0","280.88898","","","","3.5","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4684","357","CTT-95EFD9341EE2","8397","7","yagi-6","0.0","0.0","10.888975","","","","2.0","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4684","357","CTT-95EFD9341EE2","8397","L1","yagi-6","270.0","270.0","280.88898","","","","2.8","","","","","","","90.0","","","active","Integrated (CTT SensorStation)","434.00"
"4684","357","CTT-95EFD9341EE2","8397","L2","yagi-6","180.0","180.0","190.88898","","","","3.0","","","","","","","90.0","","","active","Integrated (CTT SensorStation)","434.00"
"4684","357","CTT-95EFD9341EE2","8397","L3","yagi-6","90.0","90.0","100.88898","","","","3.2","","","","","","","90.0","","","active","Integrated (CTT SensorStation)","434.00"
"4684","357","CTT-95EFD9341EE2","8397","L4","yagi-6","0.0","0.0","10.888975","","","","3.3","","","","","","","90.0","","","active","Integrated (CTT SensorStation)","434.00"
"4685","4","CTT-CAEF7A729ABF","8267","1","custom-9","119.67263","119.67263","109.0","","","","6.9","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4685","4","CTT-CAEF7A729ABF","8267","2","custom-9","299.67264","299.67264","289.0","","","","6.3","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4685","4","CTT-CAEF7A729ABF","8267","L1","yagi-6","119.67263","119.67263","109.0","","","","5.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4685","4","CTT-CAEF7A729ABF","8267","L2","yagi-6","299.67264","299.67264","289.0","","","","5.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4686","290","CTT-3490865D6FFF","8271","7","monopole","","","","","","","14.3","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4686","290","CTT-3490865D6FFF","8271","L1","yagi-6","0.0","0.0","356.48227","","","","14.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4686","290","CTT-3490865D6FFF","8271","L2","yagi-6","180.0","180.0","176.48227","","","","14.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4686","290","CTT-3490865D6FFF","8271","L3","yagi-6","90.0","90.0","86.48228","","","","13.5","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4686","290","CTT-3490865D6FFF","8271","L4","yagi-6","270.0","270.0","266.48227","","","","13.5","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4688","48","CTT-1221746F1390","8274","1","yagi-5","0.0","0.0","349.79242","","","","","","15.0","LMR400-Red","","","","","7.3","","active","Funcube Pro Plus","166.38"
"4688","48","CTT-1221746F1390","8274","2","yagi-9-laird","270.0","270.0","259.79242","","","","","","15.0","LMR400-Yellow","","","","","8.3","","active","Funcube Pro Plus","166.38"
"4688","48","CTT-1221746F1390","8274","3","yagi-5","180.0","180.0","169.7924","","","","","","15.0","LMR400-Green","","","","","7.3","","active","Funcube Pro Plus","166.38"
"4688","48","CTT-1221746F1390","8274","4","yagi-9-laird","90.0","90.0","79.792404","","","","","","15.0","LMR400-Blue","","","","","6.4","","active","Funcube Pro Plus","166.38"
"4688","48","CTT-1221746F1390","8274","L1","yagi-6","90.0","90.0","79.792404","","","","","","15.0","LMR400-Brown","","","","","8.5","","active","Integrated (CTT SensorStation)","434.00"
"4688","48","CTT-1221746F1390","8274","L2","yagi-6","270.0","270.0","259.79242","","","","","","15.0","LMR400-Purple","","","","","8.5","","active","Integrated (CTT SensorStation)","434.00"
"4688","48","CTT-1221746F1390","8274","L3","yagi-6","180.0","180.0","169.7924","","","","","","15.0","LMR400-Orange","","","","","8.5","","active","Integrated (CTT SensorStation)","434.00"
"4688","48","CTT-1221746F1390","8274","L4","yagi-6","0.0","0.0","349.79242","","","","","","15.0","LMR400-White","","","","","8.5","","active","Integrated (CTT SensorStation)","434.00"
"4689","462","SG-F614RPI38148","8285","1","yagi-9-laird","259.0","259.0","272.06433","","","","","","","","","","","","","","active","RTL-SDR v3","166.38"
"4689","462","SG-F614RPI38148","8285","2","yagi-9-laird","162.0","162.0","175.06433","","","","","","","","","","","","","","active","RTL-SDR v3","166.38"
"4690","48","CTT-C677D57C0157","8275","1","yagi-9-laird","183.0","183.0","167.03694","","","","7.0","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4690","48","CTT-C677D57C0157","8275","3","yagi-9-laird","295.0","295.0","279.03693","","","","7.0","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4690","48","CTT-C677D57C0157","8275","L1","custom","35.0","35.0","19.03694","","","","6.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4690","48","CTT-C677D57C0157","8275","L3","custom","183.0","183.0","167.03694","","","","6.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4690","48","CTT-C677D57C0157","8275","L4","custom","295.0","295.0","279.03693","","","","6.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
